answer_by,ques,views,vote,weblink
Munichong,Keras RNN loss does not decrease over epoch,"Viewed 11,690 times",5,https://stackoverflow.com/questions/39309388/keras-rnn-loss-does-not-decrease-over-epoch
OmG,Does the Inception Model have two softmax outputs?,"Viewed 2,290 times",5,https://stackoverflow.com/questions/39352108/does-the-inception-model-have-two-softmax-outputs
Marcin Możejko,Output size of convolutional auto-encoder in Keras,"Viewed 1,261 times",5,https://stackoverflow.com/questions/39472986/output-size-of-convolutional-auto-encoder-in-keras
kmario23,The purpose of introducing nn.Parameter in pytorch,"Viewed 5,416 times",5,https://stackoverflow.com/questions/51373919/the-purpose-of-introducing-nn-parameter-in-pytorch
Peter Mortensen,Concatening an attention layer with decoder input seq2seq model on Keras,"Viewed 3,980 times",5,https://stackoverflow.com/questions/51526952/concatening-an-attention-layer-with-decoder-input-seq2seq-model-on-keras
Hossein,Geting ERROR: Config value cuda is not defined in any .rc file when trying to train mobilenet in tensorflow,"Viewed 3,381 times",5,https://stackoverflow.com/questions/52041661/geting-error-config-value-cuda-is-not-defined-in-any-rc-file-when-trying-to-tr
SimpleNotGood,Tensorflow adam optimizer in Keras,"Viewed 1,993 times",5,https://stackoverflow.com/questions/52169024/tensorflow-adam-optimizer-in-keras
chickity china chinese chicken,how to merge different dimensions arrays in python?,"Viewed 6,774 times",5,https://stackoverflow.com/questions/52449207/how-to-merge-different-dimensions-arrays-in-python
Suleka_28,purpose of 'num_samples' in Tune of Ray package for hyperprameter optimization,"Viewed 2,223 times",5,https://stackoverflow.com/questions/53997000/purpose-of-num-samples-in-tune-of-ray-package-for-hyperprameter-optimization
Nick Larsen,False positives in faster-rcnn object detection,"Viewed 1,896 times",5,https://stackoverflow.com/questions/54004330/false-positives-in-faster-rcnn-object-detection
Nagabhushan S N,Does keras have a pretrained AlexNet like VGG19?,"Viewed 10,009 times",5,https://stackoverflow.com/questions/54476745/does-keras-have-a-pretrained-alexnet-like-vgg19
kmario23,ImageDataGenerator: how to add the 4th dimension to a numpy array?,"Viewed 1,729 times",5,https://stackoverflow.com/questions/55834790/imagedatagenerator-how-to-add-the-4th-dimension-to-a-numpy-array
Josh Zwiebel,How to determine input shape in keras?,"Viewed 6,081 times",5,https://stackoverflow.com/questions/56565281/how-to-determine-input-shape-in-keras
Nhqazi,what is output dimension of the inception and vgg16,"Viewed 4,337 times",5,https://stackoverflow.com/questions/56987277/what-is-output-dimension-of-the-inception-and-vgg16
Tengerye,Pytorch autograd.grad how to write the parameters for multiple outputs?,"Viewed 4,519 times",5,https://stackoverflow.com/questions/58059268/pytorch-autograd-grad-how-to-write-the-parameters-for-multiple-outputs
Alex Hurt,How to enable multi GPU training with Tensorflow Object Detection API,"Viewed 2,487 times",5,https://stackoverflow.com/questions/58292482/how-to-enable-multi-gpu-training-with-tensorflow-object-detection-api
rainbow,on_epoch_end() not called in keras fit_generator(),"Viewed 3,131 times",5,https://stackoverflow.com/questions/59645556/on-epoch-end-not-called-in-keras-fit-generator
Shai,How to resize image segmentation mask?,"Viewed 1,959 times",5,https://stackoverflow.com/questions/62196302/how-to-resize-image-segmentation-mask
desertnaut,How to know scikit-learn confusion matrix's label order and change it,"Viewed 3,513 times",5,https://stackoverflow.com/questions/63649660/how-to-know-scikit-learn-confusion-matrixs-label-order-and-change-it
Kh4zit,Deep Learning solution for digit recognition on natural scene,Viewed 659 times,5,https://stackoverflow.com/questions/65790276/deep-learning-solution-for-digit-recognition-on-natural-scene
molbdnilo,how to install and use mediapipe on Raspberry Pi 4?,"Viewed 8,137 times",5,https://stackoverflow.com/questions/67410495/how-to-install-and-use-mediapipe-on-raspberry-pi-4
Anouar Nabil,Conda Init Illegal instruction (core dumped),"Viewed 2,011 times",5,https://stackoverflow.com/questions/68099000/conda-init-illegal-instruction-core-dumped
alex,Gaussian-RBM fails on a trivial example,"Viewed 2,077 times",5,https://stackoverflow.com/questions/25641485/gaussian-rbm-fails-on-a-trivial-example
Shai,Accuracy issue in caffe,"Viewed 4,387 times",5,https://stackoverflow.com/questions/34234350/accuracy-issue-in-caffe
pir,Choosing minibatch size for deep learning,"Viewed 2,114 times",5,https://stackoverflow.com/questions/34572186/choosing-minibatch-size-for-deep-learning
daniel451,TensorFlow network not training?,"Viewed 4,373 times",5,https://stackoverflow.com/questions/34886605/tensorflow-network-not-training
Aguy,Visualize output of each layer in theano Convolutional MLP,"Viewed 1,193 times",5,https://stackoverflow.com/questions/35093588/visualize-output-of-each-layer-in-theano-convolutional-mlp
Stephan Ahlf,How to deep learn from a row of numbers using Node.js and convnetjs and predicted a new value?,"Viewed 2,076 times",5,https://stackoverflow.com/questions/36100055/how-to-deep-learn-from-a-row-of-numbers-using-node-js-and-convnetjs-and-predicte
stop-cran,How to use the vgg-net when I load vgg16_weights.h5?,"Viewed 9,254 times",5,https://stackoverflow.com/questions/36554827/how-to-use-the-vgg-net-when-i-load-vgg16-weights-h5
sanjeev mk,Accessing neural network weights and neuron activations,"Viewed 1,537 times",5,https://stackoverflow.com/questions/36812256/accessing-neural-network-weights-and-neuron-activations
NelsonGon,What is the difference between classification and pattern recognition?,"Viewed 3,087 times",5,https://stackoverflow.com/questions/37612728/what-is-the-difference-between-classification-and-pattern-recognition
Johnnylin,Intuition on Deep Residual Network,"Viewed 1,127 times",5,https://stackoverflow.com/questions/43290192/intuition-on-deep-residual-network
Morteza Shahriari Nia,How to asynchronously load and train batches to train a DeepLearning model?,"Viewed 2,402 times",5,https://stackoverflow.com/questions/43946813/how-to-asynchronously-load-and-train-batches-to-train-a-deeplearning-model
Wilmar van Ommeren,Keras: model accuracy drops after reaching 99 percent accuracy and loss 0.01,"Viewed 1,566 times",5,https://stackoverflow.com/questions/44493395/keras-model-accuracy-drops-after-reaching-99-percent-accuracy-and-loss-0-01
OJJ,"How can I improve the classification accuracy of LSTM,GRU recurrent neural networks","Viewed 8,075 times",5,https://stackoverflow.com/questions/45016785/how-can-i-improve-the-classification-accuracy-of-lstm-gru-recurrent-neural-netwo
nbro,How does validation_data affect learning in Keras?,"Viewed 1,974 times",5,https://stackoverflow.com/questions/46697315/how-does-validation-data-affect-learning-in-keras
Sandipan Dey,How to properly feed specific tensor to keras model,"Viewed 4,991 times",5,https://stackoverflow.com/questions/47421215/how-to-properly-feed-specific-tensor-to-keras-model
byt3,Why should one use pure TensorFlow over Keras?,Viewed 572 times,5,https://stackoverflow.com/questions/46315774/why-should-one-use-pure-tensorflow-over-keras
hoffee,Correct way to split data to batches for Keras stateful RNNs,"Viewed 1,742 times",5,https://stackoverflow.com/questions/46330073/correct-way-to-split-data-to-batches-for-keras-stateful-rnns
Maxim,Items of feature_columns must be a _FeatureColumn,"Viewed 7,245 times",5,https://stackoverflow.com/questions/47197989/items-of-feature-columns-must-be-a-featurecolumn
Imran,Why are Embeddings in PyTorch implemented as Sparse Layers?,"Viewed 4,607 times",5,https://stackoverflow.com/questions/47868341/why-are-embeddings-in-pytorch-implemented-as-sparse-layers
Ajinkya,Store Tensorflow object detection API image output with boxes in CSV format,"Viewed 6,388 times",5,https://stackoverflow.com/questions/48343678/store-tensorflow-object-detection-api-image-output-with-boxes-in-csv-format
Jimbo,Load a single image in a pretrained pytorch net,"Viewed 12,638 times",5,https://stackoverflow.com/questions/50063514/load-a-single-image-in-a-pretrained-pytorch-net
Ioannis Nasios,how to deal with keras: erro:slice index 0 of dimension 0 out of bounds,"Viewed 12,912 times",5,https://stackoverflow.com/questions/50385447/how-to-deal-with-keras-erroslice-index-0-of-dimension-0-out-of-bounds
Jon Nordby,how extraction decision rules of random forest in python,"Viewed 7,046 times",5,https://stackoverflow.com/questions/50600290/how-extraction-decision-rules-of-random-forest-in-python
sdcbr,How to train Siamese network in Keras?,"Viewed 1,996 times",5,https://stackoverflow.com/questions/54637064/how-to-train-siamese-network-in-keras
Oliver,The `device` argument should be set by using `torch.device` or passing a string as an argument,"Viewed 4,217 times",5,https://stackoverflow.com/questions/55883389/the-device-argument-should-be-set-by-using-torch-device-or-passing-a-string
Olca Orakcı,Counting CNN layers,"Viewed 3,037 times",5,https://stackoverflow.com/questions/57591365/counting-cnn-layers
Daniele,"Keras: fix ""IndexError: list index out of range"" error when using model.fit","Viewed 13,178 times",5,https://stackoverflow.com/questions/58249968/keras-fix-indexerror-list-index-out-of-range-error-when-using-model-fit
Umair Javaid,Keras: Getting different accuracy using model.train_on_batch() and model.fit(). What could be the reason and how to fix that?,"Viewed 2,010 times",5,https://stackoverflow.com/questions/58291184/keras-getting-different-accuracy-using-model-train-on-batch-and-model-fit
Nicolas Gervais,"WARNING:tensorflow:Layer my_model is casting an input tensor from dtype float64 to the layer's dtype of float32, which is new behavior in TensorFlow 2","Viewed 5,127 times",5,https://stackoverflow.com/questions/59400128/warningtensorflowlayer-my-model-is-casting-an-input-tensor-from-dtype-float64
Balraj Ashwath,Multi-class weighted loss for semantic image segmentation in keras/tensorflow,"Viewed 6,633 times",5,https://stackoverflow.com/questions/59520807/multi-class-weighted-loss-for-semantic-image-segmentation-in-keras-tensorflow
mrk,Random noise for GAN,"Viewed 5,584 times",5,https://stackoverflow.com/questions/60553795/random-noise-for-gan
Ausrada404,How to save and load models of custom dataset in Detectron2?,"Viewed 3,928 times",5,https://stackoverflow.com/questions/63166152/how-to-save-and-load-models-of-custom-dataset-in-detectron2
hrs,"Is there a GPU accelerated numpy.max(X, axis=0) implementation in Theano?",Viewed 697 times,5,https://stackoverflow.com/questions/23788179/is-there-a-gpu-accelerated-numpy-maxx-axis-0-implementation-in-theano
mad,LMDB files and how they are used for caffe deep learning network,"Viewed 10,411 times",5,https://stackoverflow.com/questions/30980338/lmdb-files-and-how-they-are-used-for-caffe-deep-learning-network
tokestermw,How do I define my own operators in TensorFlow,"Viewed 3,105 times",5,https://stackoverflow.com/questions/33955277/how-do-i-define-my-own-operators-in-tensorflow
Guy Coder,How to set weight cost strength in TensorFlow?,"Viewed 2,363 times",5,https://stackoverflow.com/questions/34986911/how-to-set-weight-cost-strength-in-tensorflow
nemo,Dimension Mismatch in LSTM Keras,"Viewed 2,178 times",5,https://stackoverflow.com/questions/38105999/dimension-mismatch-in-lstm-keras
Leb_Broth,LSTM/RNN many to one,"Viewed 8,087 times",5,https://stackoverflow.com/questions/39515320/lstm-rnn-many-to-one
Krish Munot,Use keras with tensorflow serving,"Viewed 1,635 times",5,https://stackoverflow.com/questions/40976996/use-keras-with-tensorflow-serving
spore234,Fine tuning pretrained model in keras,"Viewed 6,166 times",5,https://stackoverflow.com/questions/41764041/fine-tuning-pretrained-model-in-keras
shekit,How to input new text for prediction in keras while using an inbuilt dataset,"Viewed 2,388 times",5,https://stackoverflow.com/questions/42964375/how-to-input-new-text-for-prediction-in-keras-while-using-an-inbuilt-dataset
Karishma Malkan,MXNet print intermediate symbol values,"Viewed 1,692 times",5,https://stackoverflow.com/questions/43009881/mxnet-print-intermediate-symbol-values
Vishnu Sriram,Does tf.nn.l2_loss and tf.contrib.layers.l2_regularizer serve the same purpose of adding L2 regularization in tensorflow?,"Viewed 2,014 times",5,https://stackoverflow.com/questions/44474153/does-tf-nn-l2-loss-and-tf-contrib-layers-l2-regularizer-serve-the-same-purpose-o
Wael Eid,The best loss function for pixelwise binary classification in keras,"Viewed 6,005 times",5,https://stackoverflow.com/questions/46977854/the-best-loss-function-for-pixelwise-binary-classification-in-keras
Maxim,TypeError: unsupported callable using Dataset with estimator input_fn,"Viewed 5,183 times",5,https://stackoverflow.com/questions/47120637/typeerror-unsupported-callable-using-dataset-with-estimator-input-fn
Maxim,Text generation: character prediction RNN vs. word prediction RNN [closed],"Viewed 2,267 times",5,https://stackoverflow.com/questions/48197869/text-generation-character-prediction-rnn-vs-word-prediction-rnn
